,Name,Company,Location,Salary,Experience,Type,Field,Posted,Updated,Skill Required,Link
783,Nhân Viên Mobile Developer (Flutter),CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ CÔNG NGHỆ HEBELA,"Hà Nội, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,5 months ago,5 months ago,"Mobile Development, Mobile Ui Design, Mobile Applications",https://glints.com/vn/opportunities/jobs/nhan-vien-mobile-developer-flutter/73a3bbee-8cd1-41f1-b0b1-edca38cae190
784,Remote - React Native Developer,ADI CONSULTING COMPANY LIMITED,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,5 months ago,15 days ago,"JavaScript, React Native, Typescript",https://glints.com/vn/opportunities/jobs/remote-react-native-developer/73dd8dda-3b6f-482f-83f9-72264890d6c7
785,Remote -Java Microservices – Lead/ Senior Consultant ,ADI CONSULTING COMPANY LIMITED,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,5 months ago,3 months ago,"Java, Spring Boot, Microservices",https://glints.com/vn/opportunities/jobs/remote-java-microservices-lead-senior-consultant/5b042f66-4db8-4226-948f-e6a85afe3792
786,Principal Software Engineer - Web3 Backend,Fetch Technology,"Hà Nội, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,11 days ago,11 days ago,"Graphql, very strong communication skills, Fluent In English Both Oral And Written",https://glints.com/vn/opportunities/jobs/principal-software-engineer-web3-backend/1bdbf395-063c-45d1-80fe-1764cb059412
787,NHÂN VIÊN KINH DOANH,Mars Land,"Hà Nội, Vietnam",,,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Đam Mê Kinh Doanh, Giao Tiếp Tốt, Xử Lý Tình Huống Tốt",https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh/fa0be6e3-91bc-4c21-a9ab-a9ec026a107f
788,[FTI/HCM] Nhân Viên Kinh Doanh Dự Án (B2B),FPT Telecom International,"Quận 7, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Sales, Sales Presentations, B2b Sales, Good Communication Skills",https://glints.com/vn/opportunities/jobs/fti-hcm-nhan-vien-kinh-doanh-du-an-b2b/19058372-b21a-4a11-bf53-d96338b1012b
789,Nhân viên Kinh doanh - Thu nhập từ 10 -30 Triệu,Marathon Education,"Quận Bình Thạnh, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,3 months ago,10 days ago,"Sales, Microsoft Office, Tư vấn bán hàng.",https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh-thu-nhap-tu-10-30-trieu/0e59cb1e-1c4f-42a2-820b-8e289f59a8d2
790,Product Owner (Crypto project),Fetch Technology,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Other,11 days ago,6 days ago,"Product Owner, English Communication, Computer Science",https://glints.com/vn/opportunities/jobs/product-owner-crypto-project/fb4e660f-d324-42c3-bfce-2dd4a0879975
791,BACKEND DEVELOPER (PHP-MYSQL-AJAX),ONE IBC VIỆT NAM,"Quận 7, Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Software Engineering,1 month ago,27 days ago,"Database Management, Mysql Database, Php Programming, Functional Programming",https://glints.com/vn/opportunities/jobs/backend-developer-php-mysql-ajax/2da7c115-d1bf-42a2-8b12-65b5466af7b7
792,Sale Admin ,IIG Việt Nam,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Tiếng Anh, Xây Dựng Quan Hệ, Tin Học Văn Phòng",https://glints.com/vn/opportunities/jobs/sale-admin/1a787763-f699-481d-bc4e-135a530358b6
793,Customer Experience Manager - Food Truck Project,Pizza 4P's,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Marketing,2 months ago,16 days ago,"Marketing Communications, Customer Engagement, Strategic Management",https://glints.com/vn/opportunities/jobs/customer-experience-manager-food-truck-project/146b48c5-dd66-47b2-bdc6-fa6fa5790922
794,NHÂN VIÊN VĂN PHÒNG,CÔNG TY CỔ PHẦN NỘI THẤT ĐÔNG Á,"Thành phố Thủ Đức, Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Human Resource,4 months ago,3 days ago,"Office Management, Human Resources, Human Development, Office Administration",https://glints.com/vn/opportunities/jobs/nhan-vien-van-phong/96d51078-2d73-4aac-b4fe-f1acef836f6f
795,Full-Stack Developer,Fetch Technology,"Da Nang, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Interpersonal Skills, Independent, Computer Science",https://glints.com/vn/opportunities/jobs/full-stack-developer/a001c9f8-3d2b-413b-8c54-add694af922b
796,Full-Stack Developer,Fetch Technology,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Interpersonal Skills, Independent, Computer Science",https://glints.com/vn/opportunities/jobs/full-stack-developer/1fdcec7d-e2db-4ad0-ae16-349bdbf0560c
797,Full-Stack Developer ,Fetch Technology,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,2 months ago,"Interpersonal Skills, Independent, Computer Science",https://glints.com/vn/opportunities/jobs/full-stack-developer/03a4cf31-2ec7-421c-8c4c-b6f28ce54597
798,Mid/Senior ReactJs/Vuejs Developer,Silicon Stack Pty Ltd,"Quận Phú Nhuận, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Software Engineering,1 month ago,1 month ago,"ReactJS, Web Development, Front End, Vuejs",https://glints.com/vn/opportunities/jobs/mid-senior-reactjs-vuejs-developer/2d1da464-9964-4389-b3e8-ca7b8dcb8285
799,Strategy Director,PMAX,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Marketing,1 month ago,1 month ago,"Marketing Communications, Problem Solving And Time Management, IMC Planning, Strategic Planning",https://glints.com/vn/opportunities/jobs/strategy-director/8fb9579f-fd51-4cf5-b732-f45d02783428
800,Head Of Credit Approval & Customer Service,CÔNG TY CỔ PHẦN KREDIVO VIỆT NAM,"Ho Chi Minh City, Vietnam",,5 - 10 năm kinh nghiệm,Việc làm fulltime,Operations,6 months ago,4 months ago,"SQL Scripts, Solid Analytical, Good Problem Solving Skills",https://glints.com/vn/opportunities/jobs/head-of-credit-approval-and-customer-service/1ec7c890-38f2-43b9-808d-446f00bf0307
801,Legal Executive - Chuyên viên Pháp chế,Teecom,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Legal,6 months ago,6 days ago,"eCommerce, Start-ups Management, Ielts 6.0",https://glints.com/vn/opportunities/jobs/legal-executive-chuyen-vien-phap-che/22c720da-ad7e-4f87-b619-f78c6fda88ad
802,Software Engineer,Fetch Technology,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,3 months ago,3 months ago,"Self-motivated, Aws, Good Communication Skills",https://glints.com/vn/opportunities/jobs/software-engineer/9cdb85e4-ca53-428d-a73b-6ef40315a517
803,NHÂN VIÊN CHĂM SÓC KHÁCH HÀNG,Công ty trách nhiệm hữu hạn thang máy Pacific,"Quận Tân Phú, Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Business Development / Sales,3 months ago,3 months ago,"Giao Tiếp Tốt, Xử Lý Tình Huống Tốt, Thuyết Phục",https://glints.com/vn/opportunities/jobs/nhan-vien-cham-soc-khach-hang/e3b82fb6-4b1f-47b5-9d26-59f756e40f21
804,Sale Executive,Fado.vn,"Quận Tân Bình, Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Business Development / Sales,3 months ago,3 months ago,"Honest, Sales Presentations, Good Communication Skills",https://glints.com/vn/opportunities/jobs/sale-executive/3b0c8a92-eb91-4be6-b1f9-61fdebce58b9
805,[BH] Quản Lý Kinh Doanh Khu Vực Biên Hòa,Công ty CP Giáo dục và Đào tạo IMAP Việt Nam,"Biên Hòa, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,14 days ago,14 days ago,"Kỹ năng quản lý nhân sự, Tốt Nghiệp Đại Học, Quản Trị Kinh Doanh",https://glints.com/vn/opportunities/jobs/bh-quan-ly-kinh-doanh-khu-vuc-bien-hoa/369335d6-c25d-4674-9236-2afa35b044d1
806,Thực tập sinh marketing,MHD Land,"Ho Chi Minh City, Vietnam",,,Thực Tập,Marketing,4 months ago,yesterday,"Chăm Chỉ, Chủ Động Và Ham Học Hỏi, Tinh Thần Trách Nhiệm",https://glints.com/vn/opportunities/jobs/thuc-tap-sinh-marketing/cb557495-c604-4b95-9948-227756920bcc
807,IT Admin Executive,Công Ty Tnhh Spring Production,"Quận Phú Nhuận, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,6 months ago,2 months ago,"English, Microsoft Exchange Server, Teamwork, Microsoft Office, Window Servers, Ftp, DNS",https://glints.com/vn/opportunities/jobs/it-admin-executive/c37ac7bd-53a5-4e1e-9181-32ee3ca8039f
808,SOCIAL MEDIA LEADER,Redcarpet Agency,"Quận 1, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Media & Communications,1 month ago,1 month ago,"Good Comunication Skill, Social Media, Management, Content Creation",https://glints.com/vn/opportunities/jobs/social-media-leader/63353026-6f66-45fb-9c6c-cb59105bff6b
809,Thư Ký Dự Án Giỏi Tiếng Anh/ Project Secretary Good At Englis,Công Ty Cổ Phần Bất Động Sản Bản Việt,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Other,5 months ago,26 days ago,"Multi-task, Ms Office, Having Good Communication In English",https://glints.com/vn/opportunities/jobs/thu-ky-du-an-gioi-tieng-anh-project-secretary-good-at-englis/a5cb4aa7-a42f-4a1a-8a4b-06a276a3a42c
810,UX/UI Designer Intern,TMA Solutions,"Quận 12, Ho Chi Minh City, Vietnam",,,Thực Tập,Marketing,7 months ago,10 days ago,"UI/UX Design, Graphic Design, Design Thinking",https://glints.com/vn/opportunities/jobs/ux-ui-designer-intern/e6b9731b-ce7f-4c32-95ff-672c90311bff
811,Trade Marketing Manager (CJ Foods Vietnam),CJ Foods Vietnam,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Marketing,8 months ago,2 months ago,"Project Management, Trade Marketing, Good Communication Skills",https://glints.com/vn/opportunities/jobs/trade-marketing-manager-cj-foods-vietnam/b21d1eed-7839-4051-b15d-251b3f64bc6b
812,Scheduling Coordinator,Everest Education,"Quận 7, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Operations,12 days ago,10 days ago,"Scheduling, Time Scheduling, Coordinating, Timesheet Management",https://glints.com/vn/opportunities/jobs/scheduling-coordinator/c91f8b65-6a4e-4e26-9036-70f3391b34c4
813,ENGLISH NATIVE TEACHER (PART-TIME) ,Công Ty Tnhh Phát Triển Aroma,"Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm part time,Education,2 months ago,2 months ago,"Tesol, Native teachers, Tefl",https://glints.com/vn/opportunities/jobs/english-native-teacher-part-time/a0edf7fb-5bee-49e6-9c04-9c6758a197ca
814,[Remote 1-3 tháng]TỔNG ĐÀI VIÊN CSKH,Ismart.asia Technology,"Ho Chi Minh City, Vietnam",,,Việc làm fulltime,Business Development / Sales,1 month ago,3 days ago,"Tiếp Thu Nhanh, Giao Tiếp Tốt, Microsoft Office",https://glints.com/vn/opportunities/jobs/remote-1-3-thangtong-dai-vien-cskh/f415f5ed-ffab-46c0-8aa0-5f3858f0e63c
815,[Remote 1-3 tháng] TỔNG ĐÀI VIÊN CSKH,Ismart.asia Technology,"Da Nang, Vietnam",,,Việc làm fulltime,Business Development / Sales,1 month ago,3 days ago,"Tiếp Thu Nhanh, Giao Tiếp Tốt, Microsoft Office",https://glints.com/vn/opportunities/jobs/remote-1-3-thang-tong-dai-vien-cskh/156995da-5ad0-4303-b8bc-747c627a05b5
816,My Gym tuyển marketing excutive fulltime,My Gym Việt Nam,"Hà Nội, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Marketing,3 months ago,1 month ago,"Digital Marketing, Teamwork, Excel",https://glints.com/vn/opportunities/jobs/my-gym-tuyen-marketing-excutive-fulltime/a3ce5e00-9a5e-43cb-aa0d-62be8a049924
817,[HN] Trưởng Nhóm Marketing,IIG Việt Nam,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,1 month ago,1 month ago,"Tốt Nghiệp Đại Học, Am Hiểu Giáo Dục, Tư Duy Logic Tốt",https://glints.com/vn/opportunities/jobs/hn-truong-nhom-marketing/ca856850-b3ca-4f15-a24e-f5176d8e7c47
818,Business Analyst - Chuyên Viên Phân Tích Nghiệp Vụ,"Voltrans Logistics Co., Ltd","Quận Bình Thạnh, Ho Chi Minh City, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Operations,5 days ago,5 days ago,"English, BPMN, ERD Design",https://glints.com/vn/opportunities/jobs/business-analyst-chuyen-vien-phan-tich-nghiep-vu/fc724733-307f-4f4c-8187-ca41711d8a73
819,Nhân Viên Kinh Doanh,RIVER HOME,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,1 month ago,1 month ago,"Trách Nhiệm Cao, Có Tinh Thần Cầu Tiến, Kỹ năng giao tiếp tốt",https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh/eba6def1-c05d-4100-831e-15ce71c205b3
820,TƯ VẤN TUYỂN SINH (TỔNG THU NHẬP HẤP DẪN TỪ 10 - 20 TR/TH++),Công Ty Cổ Phần Công Nghệ Và Đào Tạo Trực Tuyến Hamia,"Hà Nội, Vietnam",,Dưới một năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,4 months ago,4 months ago,"Sales, Làm việc độc lập và nhóm, Tư Vấn Khách Hàng",https://glints.com/vn/opportunities/jobs/tu-van-tuyen-sinh-tong-thu-nhap-hap-dan-tu-10-20-tr-th/57665beb-1d8e-4243-9eda-929456dd7075
821,TUYỂN DỤNG - MERCHANDISING PLANNING - MARKETING PLANNING,Manpowergroup Việt Nam,"Quận 10, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,2 months ago,yesterday,"People Management, Analytical Skills, Organization Skills, Communication",https://glints.com/vn/opportunities/jobs/tuyen-dung-merchandising-planning-marketing-planning/385b5f59-8d5b-4e8f-a3c6-d239b4987ab7
822,Nhân Viên Chăm Sóc Khách Hàng,Hana Labs,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,1 month ago,1 month ago,"Giới Tính Nữ, Tốt Nghiệp Đại Học, Quản Lý Fanpage",https://glints.com/vn/opportunities/jobs/nhan-vien-cham-soc-khach-hang/f7ab4d89-10a4-4d46-9231-8d36b898f49d
823,Quản Lý Bán Hàng Khu Vực Đồng Nai - ASM,Weldcom,"Đồng Nai, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,6 months ago,4 months ago,"Giải Quyết Vấn Đề, Giao Tiếp Tốt, Trung Thực, Kỹ năng đào tạo, Ra quyết định., Giám sát và đánh giá, Tinh Thần Trách Nhiệm, Làm việc độc lập và nhóm",https://glints.com/vn/opportunities/jobs/quan-ly-ban-hang-khu-vuc-dong-nai-asm/356f2217-6502-463b-9640-d3678e52aca7
824,CHUYÊN VIÊN BIÊN TẬP,Trường Cao đẳng Nova,"Quận Gò Vấp, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,17 days ago,16 days ago,"Content Writing, Content Writer, Content Marketing",https://glints.com/vn/opportunities/jobs/chuyen-vien-bien-tap/e987ded7-1ac4-4090-a5ef-635859327564
825,Backend Developer,MINERVA TECHNOLOGY SOLUTIONS,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Software Engineering,2 months ago,2 months ago,"JavaScript, Python Programming, C# Programming",https://glints.com/vn/opportunities/jobs/backend-developer/1a054150-2e64-40bb-aa91-13eef85dca3b
826,Bravosuite – Sales Specialist, Orient Software Development Corp.,"Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Other,5 months ago,4 months ago,"Interpersonal Skills, Strong Organizational Skills, Presentation Skills",https://glints.com/vn/opportunities/jobs/bravosuite-sales-specialist/e2a8bda9-a645-4ca5-ab44-3172f493407b
827,Execution Executive,Adecco Vietnam,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Operations,2 months ago,2 months ago,"Customs Clearance, Supply Chain Management, SCM, Logistic Supply Chain, Logistics, Logistics Management",https://glints.com/vn/opportunities/jobs/execution-executive/110af481-7c6c-4b37-adc4-0e9144c5f7dd
828,IT Helpdesk Support and Administrator,Everest Education,"Quận 10, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Administrative,2 months ago,11 days ago,"Networking, Computer Networking, Fluent In English Both Oral And Written, Administration",https://glints.com/vn/opportunities/jobs/it-helpdesk-support-and-administrator/c716536b-11eb-4f71-9059-8592c51e565c
829,Deputy Brand Manager | Phong Vũ Computer,Vnshop,"Quận 3, Ho Chi Minh City, Vietnam",,3 - 5 năm kinh nghiệm,Việc làm fulltime,Marketing,8 months ago,2 months ago,"Brand Marketing, Project Management, Digital Media, Media Relations, Social Media Marketing, Content Strategy",https://glints.com/vn/opportunities/jobs/deputy-brand-manager-phong-vu-computer/ce729973-5934-4be3-b0a0-81ffa088984c
830,NHÂN VIÊN KINH DOANH ,CÔNG TY CỔ PHẦN VÀNG BẠC ĐÁ QUÝ HANAGOLD,"Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,5 days ago,"chịu được áp lực cao, Có Laptop Cá Nhân, Có Kinh Nghiệm Sales",https://glints.com/vn/opportunities/jobs/nhan-vien-kinh-doanh/28827198-f930-49d4-9263-465b93b84a60
831,Digital Marketing Executive,Công ty Cổ phần Giáo dục và Đào tạo Tinh hoa Toàn cầu,"Hà Nội, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Marketing,2 months ago,2 months ago,"Tiktok Marketing, Social Media Marketing, Digital Marketing, SEO, Zalo Ads, Instagram Ads, Facebook Ads, Email Marketing, Google Ads, Content Marketing",https://glints.com/vn/opportunities/jobs/digital-marketing-executive/56cb741e-d275-470e-aa58-52de4def905d
832,Tích hợp hệ thống (SI Specialist – Storage Team),Công ty Cổ phần Công nghệ Bằng Hữu (AMIGO),"Hà Nội, Vietnam",,,Việc làm fulltime,Other,1 month ago,1 month ago,"Good Communication Skills, Làm việc độc lập và nhóm, Kỹ năng giải quyết",https://glints.com/vn/opportunities/jobs/tich-hop-he-thong-si-specialist-storage-team/4b8a0722-a93a-40a3-b666-b6de7bc0d387
833,[Agency] Social Account Executive,Brandup Vietnam,"Quận 1, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Media & Communications,2 months ago,4 days ago,"Social Media Advertising, Social Media Management, Good Communication Skills",https://glints.com/vn/opportunities/jobs/agency-social-account-executive/cb5a3167-fb4a-43fa-a0da-c84958efc687
834,Key Account Manager,Intrepid Vietnam,"Quận 1, Ho Chi Minh City, Vietnam",,1 - 3 năm kinh nghiệm,Việc làm fulltime,Business Development / Sales,2 months ago,6 days ago,"Microsoft Powerpoint, Interpersonal Skills, Microsoft Excel, Analytical Skills, Negotiation Skill, Project Management, Good Communication Skills",https://glints.com/vn/opportunities/jobs/key-account-manager/c3bc46af-cf5e-4c41-a3d4-39281aaae7cc
